gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	meta_fdr_bh	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000036622	Atp13a2	8	-0.1546273615865711	0.07139427013732631	-2.165823129631364	0.030324705170494525	0.09575977668975627	2	6	13.905373720946994	49.65974924172494	0.05289019706379207	False	mixed
ENSMUSG00000048970	C1galt1c1	8	-0.09172922661651176	0.04235827721636013	-2.165556123729295	0.03034512228799245	0.0958095418977751	4	4	15.517734699294337	54.89032300366418	0.029906748152934166	False	mixed
ENSMUSG00000053769	Lysmd1	8	-0.09978488264277999	0.046083416746377184	-2.1653099897508037	0.03036395385411248	0.09585428649157363	4	4	5.29613006150644	0.0	0.6238743113527758	False	mixed
ENSMUSG00000026623	Lpgat1	8	-0.14283202954900073	0.0659713102122942	-2.1650627991072247	0.03038287636888152	0.09589930442042241	2	6	10.075449624786902	30.52419236180687	0.18433797628870885	False	mixed
ENSMUSG00000044737	Klk14	8	0.34356520736109186	0.15869243260598273	2.1649753659906996	0.03038957182398284	0.09590572145126221	5	3	31.92116014394137	78.07097245703146	4.200576035336118e-05	False	mixed
ENSMUSG00000097584	1700125G22Rik	6	-0.14410103617252526	0.06658725691734556	-2.1640932941778512	0.030457190066537798	0.09610437178534782	0	6	1.5131372841015969	0.0	0.9115488143557501	False	all_down
ENSMUSG00000024234	Mtpap	8	-0.08117053736454966	0.03750973732188768	-2.16398575836427	0.030465442425177285	0.096115667283113	2	6	16.281175510986383	57.00556145177315	0.022668046235763642	False	mixed
ENSMUSG00000027338	Prnd	7	-0.30236722991000853	0.13974025670706516	-2.16378040970581	0.03048120633218953	0.09615065392625957	2	5	15.34062387218676	60.88816172021354	0.01776660225099955	False	mixed
ENSMUSG00000024683	Mrpl16	8	-0.09314680926487774	0.04304982390943177	-2.1636977995738156	0.030487550002589063	0.09615591897474042	5	3	20.33239534589929	65.57218231834261	0.00489473560749642	False	mixed
ENSMUSG00000074088	Snrnp40	8	-0.09459830923456639	0.043741480742519254	-2.1626681956976217	0.030566708955272814	0.09638574586720103	2	6	9.619174007392909	27.228678942494618	0.2112009856850347	False	mixed
ENSMUSG00000052155	Acvr2a	8	-0.1088683332405533	0.050340754686332645	-2.1626281512643017	0.030569791251221175	0.09638574586720103	4	4	17.682236792346334	60.412248279415	0.013488975937794563	False	mixed
ENSMUSG00000020386	Sar1b	8	-0.11703641410256672	0.05412054476698674	-2.1625136000840546	0.03057860994679883	0.0963987749587206	2	6	6.746974285687894	0.0	0.4556917648691129	False	mixed
ENSMUSG00000040479	Dgkz	8	-0.15276536973551347	0.07065597648585283	-2.162101174358564	0.03061037854058978	0.09648413830523013	2	6	21.072982816915	66.78211119509292	0.003663620502563836	False	mixed
ENSMUSG00000025578	Cbx8	8	-0.13475399513246494	0.06233232922241103	-2.1618636237969326	0.030628689599711878	0.09652706374537665	2	6	3.6163274477173304	0.0	0.8227550336300449	False	mixed
ENSMUSG00000057411	Antkmt	8	-0.09104341845569822	0.042122004332836194	-2.161421800736233	0.030662771571443103	0.09660961503037079	3	5	12.298969775776191	43.08466377576549	0.09114590791970029	False	mixed
ENSMUSG00000031965	Tbx20	8	-0.12492711048624534	0.05779910141610245	-2.161402295632255	0.03066427693404428	0.09660961503037079	1	7	17.291628973101634	59.51798404367222	0.015609454650264165	False	mixed
ENSMUSG00000064899	Snord118	7	-0.28067661409521055	0.12988681443682343	-2.1609323110447893	0.03070056854190628	0.09670302772347919	1	6	5.572017660422256	0.0	0.4727954818741492	False	mixed
ENSMUSG00000097357	Gm16793	8	-0.17653002274239213	0.08169295283896154	-2.1608965841934933	0.03070332883140703	0.09670302772347919	2	6	26.563680880730157	73.64823033588713	0.0003992245426036497	False	mixed
ENSMUSG00000048655	Ccdc169	8	-0.22188386036130256	0.10268932345696763	-2.1607295957528034	0.030716233338524718	0.09672886095735662	2	6	19.678150445265313	64.42755115898484	0.00630847996539048	False	mixed
ENSMUSG00000038279	Nop2	8	-0.15684497027850047	0.0725970826240586	-2.1604858571344603	0.03073507729398934	0.09677338740813726	3	5	7.0030791067610165	0.0439678991780037	0.42855933217662573	False	mixed
ENSMUSG00000045438	Cox19	8	-0.13587557799678784	0.06289576225291131	-2.160329617286711	0.03074716175203191	0.09679662033047083	3	5	4.330087775118829	0.0	0.7410690203834863	False	mixed
ENSMUSG00000051243	Islr2	8	0.23116337967150166	0.10702703048272096	2.1598597908294015	0.030783525323968858	0.09688428845454349	6	2	6.832731229758279	0.0	0.4465013250233668	False	mixed
ENSMUSG00000005871	Apc	8	0.11627640909210094	0.053835456351992814	2.1598481181593394	0.030784429233782024	0.09688428845454349	4	4	31.363139594893862	77.68080590649907	5.3280655715833707e-05	False	mixed
ENSMUSG00000092342	Esp31	2	0.252779930428047	0.1170433346373926	2.159712308361468	0.030794947766553275	0.09690256624720833	2	0	0.0023094117786442198	0.0	0.9616713419036769	False	all_up
ENSMUSG00000084885	3010001F23Rik	8	0.22539036641859667	0.10438244937836941	2.1592745500883317	0.030828873357045684	0.09699448225060106	4	4	23.959270209593964	70.7837511795455	0.00115828465594502	False	mixed
ENSMUSG00000046826	Fam187b	8	-0.13712979867043742	0.06351219248037772	-2.1591098230911188	0.03084164775161886	0.09701983395791405	2	6	27.27280304044151	74.33340463897297	0.0002976206565044016	False	mixed
ENSMUSG00000030427	Lilra6	8	-0.225000397482462	0.10421820387478828	-2.1589356668705024	0.030855158313773397	0.09703767682330466	2	6	30.526174186269788	77.06885914597024	7.601255719469115e-05	False	mixed
ENSMUSG00000028926	Cdk14	8	-0.11078752741546467	0.05131629667283628	-2.1589150932262977	0.030856754696219534	0.09703767682330466	2	6	26.88399404773864	73.96220223985354	0.00034968713796629984	False	mixed
ENSMUSG00000042197	Zfp451	8	-0.102201880937044	0.047357013117045155	-2.1581150121196853	0.030918890864193412	0.09721821844641676	3	5	24.45861768949926	71.38023052298132	0.000945986328265189	False	mixed
ENSMUSG00000034906	Ncaph	8	-0.2047303573499209	0.09487380708930852	-2.157922862283791	0.03093382965514178	0.09725032492836107	1	7	13.266111809448507	47.23397404946943	0.0658840288507719	False	mixed
ENSMUSG00000035198	Tubg1	8	-0.1517250974679381	0.07032173660983712	-2.157584621519624	0.03096014141603191	0.09731817067967244	3	5	32.33909919388606	78.35437543256182	3.513824663816617e-05	False	mixed
ENSMUSG00000027359	Slc27a2	8	-0.15187616797609743	0.07040258756136808	-2.157252641370759	0.03098598484223277	0.09738452378987442	3	5	12.792405822648956	45.28003491253772	0.07733085076977536	False	mixed
ENSMUSG00000091541	Vmn1r9	8	0.21743769142544278	0.1008012659611583	2.157092863389513	0.03099842956605647	0.09740875285270113	4	4	14.464803264970328	51.60666984699318	0.04350562525823884	False	mixed
ENSMUSG00000037692	Ahdc1	8	-0.1917444094077405	0.08890301907785053	-2.1567817538326106	0.031022673453188803	0.09747004627036715	3	5	21.299487076120386	67.13535882350918	0.0033512806030177077	False	mixed
ENSMUSG00000000861	Bcl11a	8	-0.1978970685095571	0.09176720537390291	-2.1565118791972693	0.031043717199959363	0.09751055425742894	2	6	16.03123065823869	56.335229969368605	0.024832559530815413	False	mixed
ENSMUSG00000026721	Rabgap1l	8	-0.10429673426495582	0.04836400852027833	-2.1564948286125976	0.031045047147880513	0.09751055425742894	4	4	12.955806919182615	45.97017350084412	0.07319249595996405	False	mixed
ENSMUSG00000000248	Clec2g	8	-0.25597467215317493	0.11870967997793044	-2.1563083330758173	0.031059597018057508	0.09752810745995258	2	6	6.2476032655371805	0.0	0.511153915742858	False	mixed
ENSMUSG00000029291	Rufy3	8	-0.10649077780352977	0.04938584433126319	-2.1563016537537845	0.031060118228981495	0.09752810745995258	2	6	18.45256474746571	62.06489398195237	0.01008671009443946	False	mixed
ENSMUSG00000084336	Olfr1269	8	-0.22131261788689224	0.10265787277341493	-2.1558270389585266	0.031097173309430313	0.09762955662011318	4	4	12.578845694454342	44.35101463176305	0.08305924620974361	False	mixed
ENSMUSG00000019303	Psmc3ip	8	-0.169184554202262	0.07848091472266709	-2.1557413646377594	0.031103866288157995	0.09763566756407904	2	6	12.121680338058662	42.25223067447199	0.09662768510936119	False	mixed
ENSMUSG00000024402	Lta	7	-0.2543003322133805	0.11799288131205447	-2.1552175808033303	0.031144811786754226	0.0977298939440415	1	6	3.6485175293232293	0.0	0.7241166007751216	False	mixed
ENSMUSG00000020709	Adap2	8	-0.10791545999701364	0.05007222491218506	-2.155196023070116	0.031146497999558237	0.0977298939440415	4	4	21.388938163663592	67.27280266819469	0.003235192336080402	False	mixed
ENSMUSG00000042558	Adprs	8	-0.09988334086052578	0.0463458131296008	-2.1551750657867057	0.03114813732120253	0.0977298939440415	5	3	9.512293702155244	26.41101905406918	0.2179361103162564	False	mixed
ENSMUSG00000005540	Fcer2a	8	-0.15970672064423058	0.07410824753104661	-2.1550465159403975	0.03115819437368095	0.09774653931166954	2	6	13.217400743719587	47.03951150663161	0.0669853224594863	False	mixed
ENSMUSG00000024309	Pfdn6	8	-0.08776026304760216	0.040725541902546084	-2.1549194669430674	0.031168136745650304	0.0977588656169122	2	6	11.938482705163128	41.36608333844086	0.10260013389027381	False	mixed
ENSMUSG00000033882	Rbm46	8	-0.155468718725806	0.07214744669576766	-2.1548748548425927	0.03117162856496486	0.0977588656169122	2	6	17.601509603196053	60.230683857201925	0.013903290768478875	False	mixed
ENSMUSG00000026175	Vil1	8	-0.2603185531337906	0.12082410094877445	-2.1545250582427866	0.031199019018914954	0.09782985079559155	2	6	5.958981476242366	0.0	0.544546988510374	False	mixed
ENSMUSG00000044441	Olfr1442	8	-0.29169737024083126	0.1354084601023158	-2.154203437661297	0.031224221401549762	0.09789395431030004	2	6	8.650277151375864	19.07773730825931	0.2787491066934385	False	mixed
ENSMUSG00000022517	Mgrn1	8	-0.12325891977443582	0.0572234437997601	-2.1539933913406406	0.0312406901861272	0.09792916808951968	4	4	19.88063092709477	64.78984985099295	0.005833371316826226	False	mixed
ENSMUSG00000027890	Gstm4	8	0.16221517519719142	0.07531095040264314	2.1539387609626854	0.031244974728804942	0.09792916808951968	6	2	21.695520738752744	67.73527547787073	0.0028662158072361595	False	mixed
ENSMUSG00000036528	Ppfibp2	8	0.15879074597835105	0.07372797840254948	2.1537379624240467	0.031260727257735675	0.09796361360323322	5	3	9.451846660024797	25.940398191123055	0.22182162228440774	False	mixed
ENSMUSG00000031803	B3gnt3	8	-0.13701415810105938	0.06362193750806995	-2.153567833165725	0.03127407913161991	0.09798246818017825	3	5	7.669795024574135	8.732893414075633	0.36260926064079707	False	mixed
ENSMUSG00000031428	Zcchc18	8	-0.23089982448157798	0.10722020738745089	-2.1535103326856895	0.0312785929193533	0.09798246818017825	1	7	7.010883033494583	0.15523056714238465	0.42774760009547624	False	mixed
ENSMUSG00000020289	Nprl3	8	-0.11808500997869253	0.05483486962371201	-2.153465683223391	0.03128209828771883	0.09798246818017825	2	6	8.027025329114151	12.794594348532994	0.3302168712764081	False	mixed
ENSMUSG00000020178	Adora2a	8	-0.156109621701057	0.07249680056344901	-2.153331188242304	0.031292659342116905	0.09798246818017825	3	5	16.273342301255997	56.984865982572416	0.022733081663524772	False	mixed
ENSMUSG00000028745	Capzb	8	-0.12480728186213742	0.057961107781453476	-2.1532935901213666	0.03129561223579955	0.09798246818017825	2	6	11.178486242844345	37.37971449863445	0.1310208072057904	False	mixed
ENSMUSG00000039783	Kmo	8	-0.11887494196446181	0.055207243107285	-2.1532490172249767	0.031299113226424244	0.09798246818017825	2	6	15.87481529282813	55.90499876138757	0.026285000852925008	False	mixed
ENSMUSG00000032553	Srprb	8	-0.13225945295497332	0.061423557466314976	-2.15323661491774	0.03130008742887464	0.09798246818017825	3	5	14.691399349952	52.35307520230964	0.04016507142805778	False	mixed
ENSMUSG00000027434	Nkx2-2	3	0.15691699805327056	0.07289595542901904	2.1526159734069923	0.031348872118649666	0.09812025250770293	3	0	1.9348862814305878	0.0	0.3800535402790736	False	all_up
ENSMUSG00000025479	Cyp2e1	8	-0.16522153143428517	0.07676010111604432	-2.152440252580005	0.031362696261407134	0.09814858696137908	3	5	25.67787558607495	72.73917783215647	0.0005749494986357548	False	mixed
ENSMUSG00000114382	Gm4814	5	0.13732259855542797	0.06382971884120578	2.1513896825561183	0.031445454864708344	0.0983884466854805	4	1	2.8511868065272292	0.0	0.5830296674091222	False	mixed
ENSMUSG00000028651	Ppie	8	-0.11606489748923504	0.05394990063681803	-2.1513458990511416	0.031448907970687126	0.0983884466854805	2	6	9.079081821678153	22.89969252963359	0.2470280706189398	False	mixed
ENSMUSG00000061356	Nuggc	8	-0.2861892717713723	0.13303435556628554	-2.151243342767771	0.03145699762605097	0.09839878971530847	2	6	10.894465716996438	35.74719328292243	0.14328908146402983	False	mixed
ENSMUSG00000029863	Casp2	8	-0.11233976173779223	0.05222888509600334	-2.1509124985397916	0.03148310683819611	0.09846548694871429	2	6	26.140648753877468	73.22178165543163	0.00047533647112938456	False	mixed
ENSMUSG00000033955	Tnks1bp1	8	-0.17004942656489766	0.07906568209427811	-2.1507362241197177	0.031497025463889536	0.09849404283858433	2	6	4.266996946101296	0.0	0.7485621317691477	False	mixed
ENSMUSG00000003378	Grik5	8	-0.17790148926979663	0.08272437726451486	-2.150532831464524	0.03151309190334227	0.09852930543422259	3	5	12.290448858242636	43.04520460775992	0.09140285206085845	False	mixed
ENSMUSG00000050821	Fam131a	8	-0.2149069339304739	0.09994836885780321	-2.1501795015406655	0.03154101893492577	0.09860163518106735	2	6	3.5387359559086784	0.0	0.831105745964204	False	mixed
ENSMUSG00000051557	Pusl1	8	-0.12343670371229815	0.05741530649235916	-2.149891923484291	0.031563764636849526	0.09865774784683098	3	5	16.654473511723328	57.96925075372334	0.019765328590618574	False	mixed
ENSMUSG00000037166	Ppp1r14a	8	-0.18586662106853383	0.08646298950916148	-2.1496668357602844	0.031581577541503175	0.0986984275339897	2	6	15.443127439018008	54.6723937386279	0.030720580821290616	False	mixed
ENSMUSG00000024998	Plce1	8	-0.13862383634288583	0.06451150771598421	-2.1488233843981077	0.03164840297315557	0.09889224504903693	3	5	32.71243647259782	78.60141048844321	2.9949603062214187e-05	False	mixed
ENSMUSG00000026127	Imp4	8	-0.11271360566814398	0.052470193225519234	-2.1481454277039895	0.03170220437417067	0.09902643934960836	4	4	30.87767907395688	77.32990234391029	6.548781895022586e-05	False	mixed
ENSMUSG00000019804	Snx3	8	-0.12673960601654818	0.05900031622490072	-2.1481174021751857	0.03170443011584608	0.09902643934960836	3	5	19.5739137425684	64.2381176699643	0.006567425267110424	False	mixed
ENSMUSG00000025083	Afap1l2	8	-0.17619386886679972	0.08202311222583852	-2.1481002620538945	0.03170579142229075	0.09902643934960836	2	6	28.33504700304603	75.29561182923925	0.000191175839446617	False	mixed
ENSMUSG00000018659	Pnpo	8	-0.14127899828643037	0.06578129949953761	-2.147707621486308	0.031736989535100464	0.09910883174996456	3	5	21.872596279310415	67.99648331359091	0.002672101573620273	False	mixed
ENSMUSG00000027206	Cops2	8	-0.09586443491259622	0.04463914900391294	-2.1475417218234383	0.03175017936342952	0.09912506992129354	4	4	10.111346108686227	30.770839760033553	0.1823509133946496	False	mixed
ENSMUSG00000030650	Tmc5	8	-0.31763544806316973	0.14790795904708007	-2.1475209996107396	0.031751827210082795	0.09912506992129354	2	6	15.538424386807197	54.95038733822133	0.02968467897462444	False	mixed
ENSMUSG00000069267	H3c2	8	-0.3725206660891083	0.17349471632150237	-2.1471585647530134	0.031780660175133243	0.09920002728414125	2	6	17.76339016729817	60.59310788046093	0.0130843894110945	False	mixed
ENSMUSG00000005161	Prdx2	8	-0.10879962234574736	0.05067650721238284	-2.1469439851048393	0.03179774131725872	0.09923828537338975	2	6	6.155481555081726	0.0	0.5217165861718739	False	mixed
ENSMUSG00000031997	Trpc6	8	-0.14180519511099463	0.06605372818142996	-2.1468159181189272	0.031807939559141254	0.0992550541158276	4	4	4.41443132425951	0.0	0.7309951757868842	False	mixed
ENSMUSG00000030884	Uqcrc2	8	-0.09307969197659459	0.04336632365260892	-2.146358836460764	0.0318443607966518	0.09935363288140871	5	3	14.034190617823995	50.12181186202705	0.05057657097982306	False	mixed
ENSMUSG00000062397	Zfp706	8	-0.09548144065522926	0.04449011316347558	-2.1461271699712223	0.03186283412412085	0.09939619319580921	2	6	18.120305461557866	61.36930464637882	0.011438839626071201	False	mixed
ENSMUSG00000033579	Fa2h	8	-0.29483210020296613	0.13740189712037276	-2.1457644063289356	0.031891779732718076	0.09947140395784851	1	7	5.713740763446827	0.0	0.5735432996729168	False	mixed
ENSMUSG00000023952	Gtpbp2	8	-0.10864760897238997	0.05064421941380371	-2.145311157521301	0.03192797700303198	0.09956920663316675	2	6	7.133532188463534	1.8718943846568012	0.41511034547536574	False	mixed
ENSMUSG00000033953	Ppp3r1	8	-0.1229849682203338	0.05733655136792571	-2.144966261244866	0.03195554463549749	0.09964007172232581	4	4	12.906340369157842	45.763091629538664	0.07442353954510848	False	mixed
ENSMUSG00000030270	Cpne9	8	0.17936992571375254	0.08362698968924699	2.1448808139606688	0.031962377607948705	0.09964627271832448	3	5	60.13345239667337	88.35922482244301	1.4197144813858156e-10	False	mixed
ENSMUSG00000073940	Hbb-bt	8	-0.34681238876558723	0.1617032741740585	-2.144745618399019	0.031973191364939466	0.09965720711506267	1	7	23.98531647524285	70.81547784776883	0.0011461417469209813	False	mixed
ENSMUSG00000046442	Ppm1e	8	-0.18391538982924785	0.08575280104337706	-2.1447158295880784	0.031975574475421174	0.09965720711506267	2	6	9.526530873320063	26.520996015410475	0.21702901307453998	False	mixed
ENSMUSG00000052180	Serpinb6c	6	0.16734702043969363	0.07804651346572446	2.144195980172607	0.03201718704637026	0.0997717826910826	5	0	3.0926744341386168	0.0	0.6857006174930901	False	mixed
ENSMUSG00000021495	Fam193b	8	-0.15792818560996225	0.07366624102198703	-2.1438339111510483	0.032046197130098986	0.09984705770465559	1	7	8.844875562321782	20.85812908641421	0.2639861131120393	False	mixed
ENSMUSG00000025964	Adam23	8	-0.12374722848407467	0.05772711501292386	-2.1436586334926027	0.03206024900663542	0.09987571135339854	4	4	17.130537942943988	59.137301914775676	0.016573564532366053	False	mixed
ENSMUSG00000030124	Lag3	8	-0.17926911153284994	0.08365079230401237	-2.1430653146874157	0.03210785412541122	0.10000886725616427	1	7	13.392462125964668	47.73179170371718	0.06310419600135185	False	mixed
ENSMUSG00000031229	Atrx	8	-0.11917172405879192	0.055639320534214644	-2.1418615992175694	0.03220462076563778	0.10029508692644498	2	6	8.680381252757426	19.358380741901552	0.27642500567862105	False	mixed
ENSMUSG00000058831	Opn1sw	8	-0.22386340215940562	0.10452526841482242	-2.1417156401930866	0.03221637137773813	0.10031649398124029	4	4	9.857510106263605	28.98815294592396	0.19679308127724804	False	mixed
ENSMUSG00000033706	Smyd5	8	-0.14062964337698317	0.0656736576474776	-2.1413402026708117	0.03224661332132265	0.10039546481301755	4	4	21.917354550054903	68.06183892306261	0.0026250986398998937	False	mixed
ENSMUSG00000084925	1810062O18Rik	8	0.2005302691152475	0.09365400108398579	2.141182082924771	0.032259357334958286	0.10041994255146669	6	2	28.05555344446352	75.04950307304887	0.0002148533184895468	False	mixed
ENSMUSG00000029372	Ppbp	8	-0.20974118534924974	0.09795978086026717	-2.141094881055634	0.03226638741024211	0.1004266286924921	1	7	6.088060809942156	0.0	0.5295054581879124	False	mixed
ENSMUSG00000042678	Myo15	8	-0.224187599446423	0.10471301969148879	-2.1409715822056965	0.0322763298066898	0.10044237581295146	3	5	11.196827662118476	37.48229220600885	0.13026095154671047	False	mixed
ENSMUSG00000042156	Dzip1	8	-0.14528518727637632	0.06788174443621149	-2.140268911517159	0.032333040883231155	0.10060363802269927	3	5	50.47875176865056	86.13277913035223	1.1632730126839977e-08	False	mixed
ENSMUSG00000035623	Rsf1	8	-0.11480603510665027	0.053643346964785205	-2.1401728565150124	0.032340799909914834	0.10060460497559036	1	7	18.379425844292854	61.91393540090575	0.010370492064774592	False	mixed
ENSMUSG00000021327	Zkscan3	8	-0.10343252933318148	0.04833056047935202	-2.140106142103822	0.03234618983291526	0.10060460497559036	2	6	13.723633033185637	48.99309837946676	0.05632088229814534	False	mixed
ENSMUSG00000020546	Stxbp4	8	0.1219307015506554	0.056976080013380746	2.1400331774671084	0.03235208559893175	0.10060460497559036	3	5	29.41815450072574	76.205169498898	0.00012136232741936077	False	mixed
ENSMUSG00000028948	Nol9	8	-0.12287338689388966	0.057417884114547964	-2.139984584746432	0.03235601255026033	0.10060460497559036	3	5	15.209730783447153	53.97683167661229	0.033402992700559075	False	mixed
ENSMUSG00000035206	Sppl2b	8	-0.14052081076000825	0.0656650841340695	-2.1399623957399423	0.03235780585894535	0.10060460497559036	3	5	17.17897371879655	59.25251348198479	0.016277869866998616	False	mixed
ENSMUSG00000050565	Tor1aip2	8	-0.10562897610541493	0.049365998481070844	-2.1397111241640916	0.03237811949336473	0.10065254918822916	2	6	9.691261550748653	27.769981613392243	0.20675484440192954	False	mixed
ENSMUSG00000098905	Zfp953	8	-0.10172339101252183	0.04754890466550768	-2.1393424670476735	0.03240794274069994	0.10072849243869364	2	6	10.879549941789618	35.65910320322916	0.14395997324504067	False	mixed
ENSMUSG00000092120	Vmn2r90	8	-0.25408194124678535	0.118769389293989	-2.1392881007231432	0.032412342802708466	0.10072849243869364	3	5	18.4949970616253	62.15192694177776	0.009925505083625528	False	mixed
ENSMUSG00000024044	Epb41l3	8	-0.14211938031968468	0.06643961403122359	-2.1390759472638576	0.032429518040196205	0.10076664442399334	2	6	31.755850523429004	77.95681776863289	4.5074370010942854e-05	False	mixed
ENSMUSG00000022887	Masp1	8	-0.12192631053287048	0.05701566931257683	-2.138470213590482	0.03247859913685036	0.10090390941625313	3	5	15.312743151743964	54.28644018493335	0.03219304483319337	False	mixed
ENSMUSG00000019960	Dusp6	8	-0.15853277461653462	0.07416848685714143	-2.137468099111827	0.03255993770241691	0.10114133472345453	2	6	38.86004999045908	81.98664180380972	2.07836039461957e-06	False	mixed
ENSMUSG00000020214	Glipr1l2	8	-0.3058110165504601	0.1430834915483352	-2.137290705176521	0.0325743543868984	0.10116362654463851	2	6	9.071325398305373	22.83376802569909	0.24757567366336988	False	mixed
ENSMUSG00000098132	Rassf10	8	0.23989735368051607	0.11224534747894363	2.1372587734695996	0.03257695003557051	0.10116362654463851	6	2	28.785779466233286	75.68243719711936	0.00015829462064450412	False	mixed
ENSMUSG00000050471	Fam118b	8	-0.09482499143073753	0.04438171710763297	-2.1365777984833554	0.032632346978494396	0.10132035884492524	3	5	17.405934313668602	59.78383076797543	0.014958057737356504	False	mixed
ENSMUSG00000018481	Appbp2	8	-0.10680810761973338	0.04999995369132432	-2.1361641308533064	0.03266603798892078	0.10140965913554187	1	7	13.649906820149404	48.71759864567792	0.05777017937511176	False	mixed
ENSMUSG00000023235	Ccl25	8	-0.09185008890776099	0.043005033789356974	-2.1357985522730214	0.03269583719559427	0.10147340709202232	4	4	17.85968355583381	60.80557654833996	0.012619378594997063	False	mixed
ENSMUSG00000020807	4933427D14Rik	8	-0.175068068504609	0.08196871978315438	-2.135791177021502	0.032696438609913656	0.10147340709202232	4	4	37.74387644946741	81.45394522639506	3.389506267788792e-06	False	mixed
ENSMUSG00000059552	Trp53	8	-0.15593969233004537	0.073021441807479	-2.135532912937823	0.03271750470991898	0.1015234683787952	2	6	15.439709980481299	54.66236082899667	0.030758353571983817	False	mixed
ENSMUSG00000076431	Sox4	8	-0.14591210014361228	0.06833040151675156	-2.135390644643602	0.03272911422255498	0.10154417489561929	2	6	32.66057804339343	78.56743383200482	3.062224385589451e-05	False	mixed
ENSMUSG00000025645	Ccdc51	8	-0.12456037511997355	0.05835559399593278	-2.1345061645444834	0.032801369576837026	0.1017530044028861	4	4	20.5854891762392	65.99546437750068	0.004434623189745259	False	mixed
ENSMUSG00000002728	Naa20	8	-0.10933356681965431	0.05123045869187604	-2.1341516279843904	0.032830370864157105	0.1018276128883763	3	5	10.153148143939353	31.055866606472588	0.18005955819099173	False	mixed
ENSMUSG00000033910	Gucy1a1	8	-0.10666386420354187	0.0499928542663947	-2.1335822042719723	0.0328769959866911	0.10195685322572531	3	5	12.43555227842963	43.70977787498824	0.08711497556338221	False	mixed
ENSMUSG00000053175	Bcl3	8	-0.21045928740258332	0.09865411523342932	-2.1333046969668468	0.032899739169366574	0.10201200402681194	4	4	23.47080518500622	70.17571427642461	0.0014107545594839446	False	mixed
ENSMUSG00000038967	Pdk2	8	-0.1611944920413692	0.07557729642366728	-2.1328427936579457	0.032937624442258694	0.10211408210659553	4	4	18.769542606513	62.70553765348011	0.008940758855927345	False	mixed
ENSMUSG00000022055	Nefl	5	0.1255393302937153	0.05886291858454538	2.132740497965658	0.03294601977655088	0.10212471772206926	4	0	1.450483666700093	0.0	0.8353749613258377	False	mixed
ENSMUSG00000038555	Reep2	8	-0.26751496715751766	0.12547213184377662	-2.13206680420953	0.03300135511238145	0.10226492477729583	3	5	21.835608116698666	67.94227134600942	0.0027115617975059115	False	mixed
ENSMUSG00000002733	Plekha3	8	-0.09766772594443142	0.045808987586892454	-2.1320647123923244	0.03300152705226336	0.10226492477729583	3	5	15.211288171749601	53.981543699892576	0.03338438661748592	False	mixed
ENSMUSG00000025880	Smad7	8	-0.15991720395893644	0.07500777816385677	-2.1320082779894167	0.03300616604747045	0.10226492477729583	3	5	20.0862249458803	65.15024590802611	0.005386419486526773	False	mixed
ENSMUSG00000021266	Wars	8	-0.14247414164932581	0.06685067965939974	-2.131229515918509	0.03307023851489682	0.10244801298967282	3	5	22.178952067119155	68.4385448923997	0.002366059123013555	False	mixed
ENSMUSG00000029267	Mtf2	8	-0.09747823674468863	0.04575929559277566	-2.1302390144326915	0.033151885582445646	0.10268548207060788	3	5	14.008486329463093	50.03028995875609	0.051030621519142214	False	mixed
ENSMUSG00000033488	Cryzl2	8	-0.1339468023624134	0.06288262734284523	-2.130108235333679	0.03316267858968484	0.10270344754438679	2	6	12.781905912845799	45.235084284535304	0.07760390179455523	False	mixed
ENSMUSG00000001100	Poldip2	8	-0.10611785564422035	0.049822357178982195	-2.1299244285653085	0.03317785297605206	0.1027349745171445	5	3	19.500198110783533	64.10292879984112	0.006756712522189895	False	mixed
ENSMUSG00000055723	Rras2	8	-0.09343695046815283	0.04387230065006479	-2.12974813455594	0.03319241272016389	0.10276458905083855	2	6	9.149615583922754	23.494053539254164	0.24209205915629237	False	mixed
ENSMUSG00000028678	Kif2c	8	-0.24731255589359272	0.11615357466672248	-2.1291859213390767	0.03323888123345586	0.10289297019897471	2	6	27.458666647332585	74.50713798340969	0.00027550298351850655	False	mixed
ENSMUSG00000023990	Tfeb	8	-0.17586539437986143	0.08264804152758419	-2.1278833851273475	0.03334675347593485	0.10321136307553111	2	6	4.748965651249358	0.0	0.6905668649874325	False	mixed
ENSMUSG00000089889	0610040B10Rik	8	-0.11801778464370319	0.055465683018347825	-2.127762216588289	0.0333568035115149	0.10322693669803844	2	6	44.373498294920964	84.22481826094557	1.8091472594304067e-07	False	mixed
ENSMUSG00000022938	Fam3b	8	-0.22198515711719233	0.10434101206392486	-2.127496683482353	0.033378836584567716	0.10327958311440402	1	6	10.322722365698553	32.1884309970367	0.17101074067465213	False	mixed
ENSMUSG00000049807	Arhgap23	8	-0.16500668089007026	0.07756595242431776	-2.1273081259599014	0.03339449003356633	0.10330694329929911	3	5	19.5325397689259	64.1623665800173	0.006673026011047434	False	mixed
