review_row	term	flight_minus_ground	signed_accession_mean_flt_minus_gc	mean_abs_accession_effect	category	category_label	matched_keyword	rationale	effect_direction
94	R-MMU-1236975_ANTIGEN_PROCESSING_CROSS_PRESENTATION	-0.0476220024716931	-0.06105405290519297	0.0818650892841403	prior_literature_match	prior literature match	antigen	matches expected tissue/spaceflight biology: antigen	FLT_down
95	R-MMU-211945_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	-0.1124416784338625	-0.1301679320052631	0.1301679320052631	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
96	R-MMU-163125_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.1969660755476188	0.2178861057929824	0.2178861057929824	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
97	R-MMU-216083_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.1274429576611112	0.11415631370873684	0.1523762353087368	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_up
98	R-MMU-1257604_PIP3_ACTIVATES_AKT_SIGNALING	0.1556685827486775	0.1804037120668071	0.1804037120668071	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
99	R-MMU-202403_TCR_SIGNALING	0.352924205777777	0.25506835137543843	0.2585523313754388	prior_literature_match	prior literature match	exact override	literature override: thymic T-cell receptor biology	FLT_up
100	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	-0.5561170568359788	-0.881874070357193	0.881874070357193	prior_literature_match	prior literature match	chromatin	matches expected tissue/spaceflight biology: chromatin	FLT_down
101	R-MMU-8856828_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.0948506931587302	0.1264875325126315	0.1264875325126315	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
102	R-MMU-112315_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	-0.1412885482433864	-0.05961199186666666	0.242594159	likely_artifact	likely artifact/junk	synapse	context-incongruent Reactome term: synapse	FLT_down
103	R-MMU-1474228_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.1973198674867724	0.17964315739649117	0.2344303153964911	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_up
104	R-MMU-6809371_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-0.0909471401851846	-0.13582083688771923	0.229492824045614	likely_artifact	likely artifact/junk	cornified envelope	context-incongruent Reactome term: cornified envelope	FLT_down
105	R-MMU-416482_G_ALPHA_12_13_SIGNALLING_EVENTS	0.0822858111265608	0.05445649104000002	0.0696776368159999	plausible_complementary	plausible/complementary	g alpha	plausible complementary mechanism: g alpha	FLT_up
106	R-MMU-383280_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.0657199499076454	0.11680323075418948	0.1290957370026105	prior_literature_match	prior literature match	transcription	matches expected tissue/spaceflight biology: transcription	FLT_up
107	R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	0.1790758986772491	0.14263905510526326	0.2529171031052632	plausible_complementary	plausible/complementary	gpcr	plausible complementary mechanism: gpcr	FLT_up
108	R-MMU-9709957_SENSORY_PERCEPTION	0.0912054261050264	0.060149289866140335	0.0601492898661403	likely_artifact	likely artifact/junk	sensory perception	context-incongruent Reactome term: sensory perception	FLT_up
109	R-MMU-211859_BIOLOGICAL_OXIDATIONS	0.1147894863227509	0.13696014114912275	0.1577968971491228	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
110	R-MMU-1280215_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.1056886513227512	0.15403918012280698	0.2001610641228069	prior_literature_match	prior literature match	immune	matches expected tissue/spaceflight biology: immune	FLT_up
111	R-MMU-380108_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	0.0964374454497358	0.13592391386666666	0.2075084218666666	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
112	R-MMU-157118_SIGNALING_BY_NOTCH	0.0663554512379365	0.048904053032666636	0.1548063505433333	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
113	R-MMU-8957275_POST_TRANSLATIONAL_PROTEIN_PHOSPHORYLATION	0.203616890687831	0.2817163522491226	0.2817163522491226	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
114	R-MMU-9748784_DRUG_ADME	0.1303548378571428	0.19422263429122816	0.1942226342912281	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
115	R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	-0.0827020133862432	-0.10513728383333328	0.1167106098333332	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
116	R-MMU-2142753_ARACHIDONATE_METABOLISM	0.131585638031746	0.1738063646845614	0.1790481776845613	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_up
117	R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	-0.0663317995925926	-0.10058813595438598	0.1564998547122806	plausible_complementary	plausible/complementary	g alpha	plausible complementary mechanism: g alpha	FLT_down
118	R-MMU-73857_RNA_POLYMERASE_II_TRANSCRIPTION	0.0757683084656086	0.11496207247368403	0.114962072473684	prior_literature_match	prior literature match	transcription	matches expected tissue/spaceflight biology: transcription	FLT_up
119	R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	0.1276684794788359	0.05386700970526311	0.1828067045052631	plausible_complementary	plausible/complementary	er	plausible complementary mechanism: er	FLT_up
120	R-MMU-194315_SIGNALING_BY_RHO_GTPASES	-0.0650235359788355	-0.07152736949122793	0.0870254734912279	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho	FLT_down
121	R-MMU-114608_PLATELET_DEGRANULATION	-0.2194520170370369	-0.29924416974736834	0.2992441697473683	plausible_complementary	plausible/complementary	platelet	plausible complementary mechanism: platelet	FLT_down
122	R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	-0.2386450011216931	-0.11004004111052645	0.1540569341105263	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
123	R-MMU-9013149_RAC1_GTPASE_CYCLE	-0.1869464316452908	-0.30001048543962094	0.3000104854396209	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_down
124	R-MMU-6805567_KERATINIZATION	0.1030899634735447	0.1976261184824561	0.2618828734508771	likely_artifact	likely artifact/junk	keratinization	context-incongruent Reactome term: keratinization	FLT_up
125	R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.091633800021164	0.14154271444298244	0.2593644124429824	prior_literature_match	prior literature match	antigen	matches expected tissue/spaceflight biology: antigen	FLT_up
126	R-MMU-9851695_EPIGENETIC_REGULATION_OF_ADIPOGENESIS_GENES_BY_MLL3_AND_MLL4_COMPLEXES	0.5068968220899468	0.9405745326589475	0.9405745326589476	plausible_complementary	plausible/complementary	adipogenesis	plausible complementary mechanism: adipogenesis	FLT_up
127	R-MMU-2168880_SCAVENGING_OF_HEME_FROM_PLASMA	0.3460606409788358	0.5057024796403506	0.5057024796403506	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
