term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-68886_M_PHASE	green_prior_aligned	prior literature aligned	FLT_up	Direct skin-spaceflight studies support cell-cycle and regenerative stress programs.	FLT_up aligns with repair-associated cycling.	medium	M phase activity matches proliferative remodeling and hair-cycle activation in flight-exposed skin.	Cope2024;Neutelings2015	0.3345809133677815	0.0088010188437846	0.3345809133677815	0.3341932004432748	0.2715551212136453	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-446203_ASPARAGINE_N_LINKED_GLYCOSYLATION	blue_plausible_complementary	plausible/complementary	FLT_up	N-linked glycosylation is relevant to secreted and membrane proteins, but direct skin-spaceflight direction is weak.	FLT_up is plausible but indirect.	low	Increased N-glycosylation could accompany receptor, ECM, and barrier protein processing under stress.	Park2024;Radstake2022	0.2905779582923415	0.0304665242532112	0.2905779582923415	0.3790903265062688	0.2577938717961678	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-73894_DNA_REPAIR	green_prior_aligned	prior literature aligned	FLT_up	Human and mouse skin-spaceflight studies report DNA damage response and DNA repair pathway activation.	FLT_up aligns strongly.	high	DNA repair is a direct expected response to radiation, oxidative stress, and post-flight skin damage signatures.	Cope2024;Park2024;Radstake2022	0.338503731390845	0.0088010188437846	0.338503731390845	0.3066458096381889	0.2570837021910508	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-9764725_NEGATIVE_REGULATION_OF_CDH1_GENE_TRANSCRIPTION	green_prior_aligned	prior literature aligned	FLT_up	Post-flight human skin shows epithelial barrier disruption, consistent with reduced epithelial adhesion programs.	FLT_up aligns with loss-of-adhesion regulation.	medium	Negative regulation of CDH1 transcription fits an epithelial barrier disruption model rather than repair strengthening.	Park2024;Radstake2022	0.1498221753989436	0.6197246118535528	0.1498221753989436	0.4223711023959197	0.2449240993497919	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-597592_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_up	Post-translational modification is broadly stress-relevant but too nonspecific for directional support.	FLT_up direction uncertain.	low	The pathway could reflect many unrelated protein-processing mechanisms and lacks direct skin-spaceflight evidence.	Cope2024;Afshinnekoo2020	0.2858719766637322	0.0118903559676452	0.2858719766637322	0.2864423165285307	0.2386060951951974	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-5358351_SIGNALING_BY_HEDGEHOG	blue_plausible_complementary	plausible/complementary	FLT_up	Hedgehog signaling is relevant to hair follicle cycling, but direct flight-skin direction is limited.	FLT_up is plausible but indirect.	medium	Hair-cycle dysregulation after ISS flight makes Hedgehog activity biologically plausible.	Neutelings2015;Radstake2022	0.2295486489827465	0.0427856935661569	0.2295486489827465	0.297433428942021	0.2357627724753543	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-453274_MITOTIC_G2_G2_M_PHASES	green_prior_aligned	prior literature aligned	FLT_up	Skin-spaceflight studies report DNA damage, regeneration, and hair-cycle changes consistent with proliferative cell-cycle activation.	FLT_up aligns with repair/regeneration stress.	medium	G2/M checkpoint and mitotic entry can rise with epidermal repair and hair follicle cycling after flight stress.	Cope2024;Park2024;Neutelings2015	0.273983327330986	0.0084605958584422	0.273983327330986	0.256861246832558	0.2228965274992246	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-9012999_RHO_GTPASE_CYCLE	blue_plausible_complementary	plausible/complementary	FLT_up	Cytoskeletal remodeling is plausible in microgravity and wound repair, but the RHO cycle direction is indirect.	FLT_up is plausible but indirect.	medium	RHO GTPase cycling can mediate cell shape, adhesion, and migration changes in stressed skin.	Riwaldt2021;Radstake2022	0.2744847327119719	0.0113247468399479	0.2744847327119719	0.3040420286113902	0.2222503375315922	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-8957322_METABOLISM_OF_STEROIDS	blue_plausible_complementary	plausible/complementary	FLT_up	Spaceflight stress and cortisol affect skin, but steroid metabolism direction in tissue is indirect.	FLT_up is plausible but indirect.	medium	Steroid metabolism can shape local stress, inflammation, and barrier responses in skin.	Radstake2022	0.2729727663063384	0.0336621946459662	0.2729727663063384	0.2916541002832268	0.22042618261656	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-70326_GLUCOSE_METABOLISM	blue_plausible_complementary	plausible/complementary	FLT_up	STS-135 skin metabolomics reported carbohydrate metabolism changes, but not a clear glucose-pathway direction.	FLT_up is plausible but indirect.	medium	Glucose metabolism can support repair, proliferation, and redox demands in stressed skin.	Mao2014;Cope2024	0.2593844398892606	0.0510806755004876	0.2593844398892606	0.3528644921424064	0.2201759448696792	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-446652_INTERLEUKIN_1_FAMILY_SIGNALING	green_prior_aligned	prior literature aligned	FLT_up	Post-flight human skin shows inflammatory pathway up-regulation across compartments.	FLT_up aligns with inflammatory skin response.	high	IL-1 family signaling is a close match to keratinocyte and innate immune inflammation after flight stress.	Park2024;Piipponen2020	0.2568731942538735	0.0088010188437846	0.2568731942538735	0.2357373230311979	0.2172456739200867	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-112316_NEURONAL_SYSTEM	blue_plausible_complementary	plausible/complementary	FLT_up	Skin contains sensory nerves and neuroimmune circuits, but broad neuronal-system up-regulation is indirect.	FLT_up is plausible but weakly supported.	low	The signal may reflect cutaneous innervation or sensory stress rather than a direct spaceflight skin pathway.	Radstake2022	0.1851120160739432	0.0315120169943231	0.1851120160739432	0.2619581823015238	0.2147484656348572	0.0382411331242736	likely_artifact	likely artifact/junk
R-MMU-195258_RHO_GTPASE_EFFECTORS	blue_plausible_complementary	plausible/complementary	FLT_up	Microgravity and post-flight skin data support cytoskeletal and motility remodeling, but not this RHO effector set directly.	FLT_up is plausible but indirect.	medium	RHO effectors fit keratinocyte migration, immune-cell movement, and mechanotransduction during disturbed repair.	Park2024;Riwaldt2021;Radstake2022	0.3095414348926054	0.0084605958584422	0.3095414348926054	0.306775628718678	0.2143979609577353	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-2672351_STIMULI_SENSING_CHANNELS	blue_plausible_complementary	plausible/complementary	FLT_up	Skin sensory irritation is a known spaceflight concern, but stimuli-sensing channel direction is indirect.	FLT_up is plausible but weakly supported.	low	Stimuli-sensing channels could reflect itch, pain, or environmental stress sensing in cutaneous nerves and keratinocytes.	Radstake2022;Cope2024	0.281825952118662	0.0385130639019123	0.281825952118662	0.363132469058484	0.208759672688787	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	blue_plausible_complementary	plausible/complementary	FLT_up	Skin-spaceflight work implicates neuroendocrine and receptor signaling, but broad GPCR downstream direction is not directly resolved.	FLT_up is plausible but indirect.	medium	GPCR signaling can mediate inflammatory, vascular, sensory, and stress-hormone responses in skin.	Radstake2022;Park2024	0.2734284158961269	0.0084605958584422	0.2734284158961269	0.2542878495089049	0.2034714395089049	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_up	Vesicle-mediated transport is generic and lacks direct post-flight skin directional support.	FLT_up direction uncertain.	low	The pathway could reflect many cell types or secretion processes without a clear literature anchor.	Cope2024;Radstake2022	0.1942994046478878	0.0315120169943231	0.1942994046478878	0.233601778024765	0.1950734380247651	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-428157_SPHINGOLIPID_METABOLISM	blue_plausible_complementary	plausible/complementary	FLT_up	Barrier disruption makes sphingolipid remodeling biologically plausible, but direct spaceflight direction is weak.	FLT_up is plausible but indirect.	medium	Sphingolipids are core barrier lipids and inflammatory mediators in epidermal stress.	Park2024;Radstake2022	0.2847266149649647	0.0165049617612943	0.2847266149649647	0.3149085370375377	0.1943057259062245	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-199991_MEMBRANE_TRAFFICKING	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_up	Membrane trafficking is broadly relevant, but direct skin-spaceflight evidence for pathway up-regulation is absent.	FLT_up direction uncertain.	low	The pathway is generic and could reflect many cell states rather than a known flight skin mechanism.	Cope2024;Radstake2022	0.2724952868501056	0.0099112933886168	0.2724952868501056	0.2210869053905466	0.1935512838472133	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-3928665_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	blue_plausible_complementary	plausible/complementary	FLT_up	Eph/ephrin signaling can guide epithelial and nerve remodeling, but direct spaceflight skin direction is weak.	FLT_up is plausible but indirect.	low	Cell repulsion and guidance could contribute to wound repair or innervation changes, without direct pathway evidence.	Riwaldt2021;Radstake2022	0.2229021230028169	0.0264958444655741	0.2229021230028169	0.2738284443761837	0.1870573580531534	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-983169_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	blue_plausible_complementary	plausible/complementary	FLT_up	Interferon and T-cell signals support antigen presentation, but direct class I MHC direction in skin is mixed.	FLT_up is plausible but not firmly aligned.	medium	Class I antigen processing could rise with IFN activity, although specific HLA/skin-layer findings are not uniformly up.	Park2024;Akiyama2020	0.2029580761566896	0.0582586558629689	0.2029580761566896	0.2918943083849902	0.1868713296072125	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-1474228_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	green_prior_aligned	prior literature aligned	FLT_up	STS-135 mouse skin and broader skin-spaceflight studies report ECM remodeling and matrix damage.	FLT_up aligns with matrix turnover.	high	ECM degradation is a close match to MMP-mediated remodeling and dermal matrix disruption after flight stress.	Mao2014;Cope2024;Pfisterer2021	0.2562718151047536	0.0118903559676452	0.2562718151047536	0.1953299213184653	0.1724987669437179	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-196854_METABOLISM_OF_VITAMINS_AND_COFACTORS	blue_plausible_complementary	plausible/complementary	FLT_up	Astronaut biomarkers and skin reviews implicate vitamin D/cofactor shifts, but pathway direction in skin is indirect.	FLT_up is plausible but not directly established.	medium	Vitamin and cofactor metabolism can modulate barrier, redox, and immune responses in stressed skin.	Cope2024;Radstake2022	0.2077488449912729	0.0088010188437846	0.2077488449912729	0.2151783427791781	0.1714787907458448	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-9711123_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	green_prior_aligned	prior literature aligned	FLT_up	Spaceflight skin literature supports oxidative, radiation, and environmental chemical stress responses.	FLT_up aligns with stress response.	high	Cellular chemical-stress response matches ROS, detoxification, and barrier injury mechanisms in flight skin.	Mao2014;Radstake2022	0.1745096255105633	0.0459833066401364	0.1745096255105633	0.2382926282473864	0.1654949049140529	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-8953854_METABOLISM_OF_RNA	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_up	RNA metabolism is broad and lacks direct skin-spaceflight direction evidence.	FLT_up direction uncertain.	low	The term may reflect general transcriptional adaptation rather than a specific prior-supported pathway.	Cope2024;Afshinnekoo2020	0.1548467567378522	0.1184635393952757	0.1548467567378522	0.2661458360957778	0.1599166121624445	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1632852_MACROAUTOPHAGY	blue_plausible_complementary	plausible/complementary	FLT_up	Spaceflight stress literature implicates proteostasis and autophagy, but skin-specific direction is weak.	FLT_up is plausible but indirect.	medium	Macroautophagy could complement oxidative stress, mitochondrial damage, and cell survival remodeling.	Cope2024;Afshinnekoo2020	0.1964331914505281	0.0113247468399479	0.1964331914505281	0.2097919542098971	0.1555100894402002	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1500931_CELL_CELL_COMMUNICATION	blue_plausible_complementary	plausible/complementary	FLT_up	Post-flight skin shows epithelial, immune, and fibroblast interactions, but this broad communication pathway lacks direct direction.	FLT_up is plausible but indirect.	medium	Cell-cell communication can capture keratinocyte-immune-fibroblast crosstalk during inflammation and repair.	Park2024;Piipponen2020	0.1766570805583979	0.0155319984565339	0.1766570805583979	0.193367904407363	0.1501378992073631	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-112314_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	blue_plausible_complementary	plausible/complementary	FLT_up	Skin innervation and neuroimmune signaling are relevant to irritation, but postsynaptic receptor direction is indirect.	FLT_up is plausible but weakly supported.	low	Neurotransmitter receptor changes could reflect sensory or neuroendocrine remodeling in skin.	Radstake2022	0.1868294160511445	0.0299833636908926	0.1868294160511445	0.208343250723526	0.1500397660194856	0.0382411331242736	likely_artifact	likely artifact/junk
R-MMU-111465_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	green_prior_aligned	prior literature aligned	FLT_up	Apoptosis-related pathways are enriched in post-flight skin and reviewed as relevant to microgravity wound repair.	FLT_up aligns with cell-death remodeling.	high	Apoptotic cleavage is a specific execution-arm process compatible with damaged-cell removal.	Park2024;Riwaldt2021	0.2068466119007042	0.0113247468399479	0.2068466119007042	0.1977837696665868	0.1472536064544657	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-212300_PRC2_METHYLATES_HISTONES_AND_DNA	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_up	PRC2 methylation is an epigenetic mechanism with no direct directional support in flight skin.	FLT_up direction uncertain.	low	The signal is generic chromatin regulation and cannot be tied to a reported skin-spaceflight pathway.	Cope2024;Afshinnekoo2020	0.0886770580535034	0.5813297841265422	0.0886770580535034	0.2190101978588109	0.1436493862732553	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5362517_SIGNALING_BY_RETINOIC_ACID	blue_plausible_complementary	plausible/complementary	FLT_up	Retinoid signaling is central to epidermal differentiation, but spaceflight skin literature gives little direct direction evidence.	FLT_up is plausible but indirect.	low	Retinoic acid signaling could complement barrier repair and differentiation responses, without direct support for up-regulation.	Radstake2022;Piipponen2020	0.1786153280100704	0.0088010188437846	0.1786153280100704	0.1816395548400274	0.1414182585538322	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-199418_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	blue_plausible_complementary	plausible/complementary	FLT_up	Suppression of PI3K/AKT can accompany stress and impaired repair, but direct skin-spaceflight evidence is limited.	FLT_up is plausible but indirect.	low	Negative PI3K/AKT regulation could fit delayed regeneration or stress signaling, yet pathway direction is not documented.	Park2024;Riwaldt2021	0.177598996130986	0.0174333269150584	0.177598996130986	0.2261615772851496	0.1401164083760588	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5578775_ION_HOMEOSTASIS	blue_plausible_complementary	plausible/complementary	FLT_up	Ion homeostasis is relevant to skin barrier and stress physiology, but direction is indirect.	FLT_up is plausible but weakly supported.	low	Ion homeostasis could reflect calcium and electrolyte changes during barrier repair or irritation.	Radstake2022	0.1551169037852111	0.0916845228599713	0.1551169037852111	0.2364446393864079	0.1383009090833775	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-162582_SIGNAL_TRANSDUCTION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_up	Signal transduction is too broad to map to a specific prior skin-spaceflight direction.	FLT_up direction uncertain.	low	The pathway could absorb many unrelated receptor and kinase changes, so literature alignment is weak.	Cope2024;Park2024	0.1427706622887319	0.0293397851215855	0.1427706622887319	0.1661132397594363	0.1361844030927697	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-195721_SIGNALING_BY_WNT	blue_plausible_complementary	plausible/complementary	FLT_up	Wnt signaling is central to hair follicle cycling and epidermal repair, but flight direction is not directly resolved.	FLT_up is plausible but indirect.	medium	Spaceflight hair-cycle changes make Wnt activation plausible as a complementary repair/development signal.	Neutelings2015;Piipponen2020	0.1512815782448944	0.0472730860062074	0.1512815782448944	0.1722109732112704	0.1351016807446037	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1971475_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS	blue_plausible_complementary	plausible/complementary	FLT_up	GAG linkage biosynthesis fits skin ECM biology, but direct flight direction is not established.	FLT_up is plausible but indirect.	medium	Protein-GAG linkage synthesis could accompany matrix repair and proteoglycan turnover.	Pfisterer2021;Mao2014	0.0902842374471831	0.2480741847786975	0.0902842374471831	0.1563276715855927	0.1340115452522595	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-913531_INTERFERON_SIGNALING	green_prior_aligned	prior literature aligned	FLT_up	Post-flight human skin showed interferon alpha and gamma responses in epidermal regions.	FLT_up aligns strongly with prior direction.	high	Interferon signaling is a direct match to reported post-flight skin immune activation.	Park2024	0.1322234022675179	0.1929768506068947	0.1322234022675179	0.1417313393055976	0.1283189026389311	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-2990846_SUMOYLATION	blue_plausible_complementary	plausible/complementary	FLT_up	SUMOylation is tied to DNA damage and stress responses, but skin-spaceflight direction is not directly reported.	FLT_up is plausible but indirect.	medium	Increased SUMOylation could support chromatin, DNA repair, and proteostasis under radiation/oxidative stress.	Cope2024;Afshinnekoo2020	0.1652909317054578	0.0093663514080735	0.1652909317054578	0.1615496444782163	0.1271724093671052	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-425407_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_up	SLC transport can reflect metabolic and barrier adaptation, but direct skin-spaceflight direction is weak.	FLT_up is plausible but indirect.	low	The broad transporter signal may support amino-acid, ion, or metabolite shifts after flight.	Mao2014;Cope2024	0.1060081825161973	0.1477885998590461	0.1060081825161973	0.1586334952751639	0.1254060524973861	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-109581_APOPTOSIS	green_prior_aligned	prior literature aligned	FLT_up	Post-flight human skin enriched apoptosis-related pathways, and microgravity wound literature highlights altered apoptosis.	FLT_up aligns with cell-death remodeling.	high	Apoptosis is expected in damaged or remodeling epidermal and immune compartments after stress.	Park2024;Riwaldt2021	0.1437020963556339	0.0099739847955925	0.1437020963556339	0.1567583307939038	0.1252593041272371	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-163125_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_up	No direct skin-spaceflight evidence for GPI-anchor synthesis; only broad membrane remodeling relevance.	FLT_up direction uncertain.	low	GPI-anchor synthesis could alter membrane receptor display, but this pathway is too generic for a directional skin-spaceflight call.	Radstake2022;Cope2024	0.1366577388644367	0.0029524647338664	0.1366577388644367	0.1357671166862042	0.1219747374269449	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-983712_ION_CHANNEL_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_up	Ion transport is relevant to epidermal barrier and sensory physiology, but direct pathway direction is not reported.	FLT_up is plausible but indirect.	low	Ion-channel transport may accompany irritation, barrier repair, and fluid shifts, but evidence is nonspecific.	Radstake2022;Park2024	0.1655827802359154	0.0100225338520843	0.1655827802359154	0.1280206852742335	0.1215049396075668	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-8936459_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	red_conflict_or_artifact	conflict/artifact	FLT_up	Megakaryocyte differentiation and platelet-function transcription are off-context for primary skin tissue biology.	FLT_up is likely artifact or blood-component signal.	medium	RUNX1 megakaryocyte pathway up likely reflects platelet/blood signatures rather than a skin response.	CuboMateo2021;Radstake2022	0.0696175268943661	0.6566645029733487	0.0696175268943661	0.2171739973679425	0.1194889977841041	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-372790_SIGNALING_BY_GPCR	blue_plausible_complementary	plausible/complementary	FLT_up	GPCR signaling is relevant to neuroendocrine, immune, and sensory skin responses, but direct direction is weak.	FLT_up is plausible but indirect.	medium	The signal could reflect stress-hormone, chemokine, or sensory receptor remodeling after flight.	Radstake2022;Park2024	0.1395204847974118	0.1276689811925799	0.1395204847974118	0.1628662417239482	0.1190402767239482	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-9769740_COAGULATION_PATHWAY	blue_plausible_complementary	plausible/complementary	FLT_up	Wound-healing risk makes coagulation relevant, but direct flight skin direction is not established.	FLT_up is plausible but indirect.	medium	Coagulation can support hemostasis and inflammatory repair, yet no direct skin-spaceflight up-regulation is shown.	CuboMateo2021;Radstake2022;Balukoff2025	0.1438254153591546	0.0293397851215855	0.1438254153591546	0.1627462749592857	0.1182869930299929	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-8875878_MET_PROMOTES_CELL_MOTILITY	blue_plausible_complementary	plausible/complementary	FLT_up	MET-driven motility fits keratinocyte wound migration, but direct skin-spaceflight direction is limited.	FLT_up is plausible but indirect.	medium	Cell motility signaling could complement barrier repair and microgravity-altered wound closure.	Riwaldt2021;Piipponen2020;Zhao2025	0.1347201671332746	0.0328295343912925	0.1347201671332746	0.1341676561789385	0.1175552556122718	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-352230_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	blue_plausible_complementary	plausible/complementary	FLT_up	Mouse skin metabolomics showed amino-acid pathway changes, but transporter direction remains indirect.	FLT_up is plausible but indirect.	medium	Amino-acid transport can support proliferative and stress-metabolic needs after flight.	Mao2014;Cope2024	0.1308166922024648	0.0293397851215855	0.1308166922024648	0.1601898925745614	0.111705097241228	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_up	Generic transcription is expected but not directionally informative for literature alignment.	FLT_up direction uncertain.	low	The pathway is too broad to map to a specific skin-spaceflight mechanism.	Cope2024;Afshinnekoo2020	0.1408783665669002	0.1001993310637215	0.1408783665669002	0.249389944424065	0.1099946428079035	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
