term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-425407_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_up	SLC transport can reflect metabolic and barrier adaptation, but direct skin-spaceflight direction is weak.	FLT_up is plausible but indirect.	low	The broad transporter signal may support amino-acid, ion, or metabolite shifts after flight.	Mao2014;Cope2024	0.1060081825161973	0.1477885998590461	0.1060081825161973	0.1586334952751639	0.1254060524973861	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-983712_ION_CHANNEL_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_up	Ion transport is relevant to epidermal barrier and sensory physiology, but direct pathway direction is not reported.	FLT_up is plausible but indirect.	low	Ion-channel transport may accompany irritation, barrier repair, and fluid shifts, but evidence is nonspecific.	Radstake2022;Park2024	0.1655827802359154	0.0100225338520843	0.1655827802359154	0.1280206852742335	0.1215049396075668	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-372790_SIGNALING_BY_GPCR	blue_plausible_complementary	plausible/complementary	FLT_up	GPCR signaling is relevant to neuroendocrine, immune, and sensory skin responses, but direct direction is weak.	FLT_up is plausible but indirect.	medium	The signal could reflect stress-hormone, chemokine, or sensory receptor remodeling after flight.	Radstake2022;Park2024	0.1395204847974118	0.1276689811925799	0.1395204847974118	0.1628662417239482	0.1190402767239482	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-9769740_COAGULATION_PATHWAY	blue_plausible_complementary	plausible/complementary	FLT_up	Wound-healing risk makes coagulation relevant, but direct flight skin direction is not established.	FLT_up is plausible but indirect.	medium	Coagulation can support hemostasis and inflammatory repair, yet no direct skin-spaceflight up-regulation is shown.	CuboMateo2021;Radstake2022;Balukoff2025	0.1438254153591546	0.0293397851215855	0.1438254153591546	0.1627462749592857	0.1182869930299929	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-8875878_MET_PROMOTES_CELL_MOTILITY	blue_plausible_complementary	plausible/complementary	FLT_up	MET-driven motility fits keratinocyte wound migration, but direct skin-spaceflight direction is limited.	FLT_up is plausible but indirect.	medium	Cell motility signaling could complement barrier repair and microgravity-altered wound closure.	Riwaldt2021;Piipponen2020;Zhao2025	0.1347201671332746	0.0328295343912925	0.1347201671332746	0.1341676561789385	0.1175552556122718	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-352230_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	blue_plausible_complementary	plausible/complementary	FLT_up	Mouse skin metabolomics showed amino-acid pathway changes, but transporter direction remains indirect.	FLT_up is plausible but indirect.	medium	Amino-acid transport can support proliferative and stress-metabolic needs after flight.	Mao2014;Cope2024	0.1308166922024648	0.0293397851215855	0.1308166922024648	0.1601898925745614	0.111705097241228	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-2129379_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	blue_plausible_complementary	plausible/complementary	FLT_up	Elastic-fibre changes are part of spaceflight skin concerns, but formation direction is mixed.	FLT_up is plausible as compensatory remodeling.	medium	Elastic-fibre molecules may indicate dermal matrix turnover after atrophy or loss of elasticity.	Neutelings2015;Radstake2022	0.0620396380478873	0.2155643761982991	0.0620396380478873	0.1275012147364256	0.1056484374030923	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5688426_DEUBIQUITINATION	blue_plausible_complementary	plausible/complementary	FLT_up	Deubiquitination can regulate proteostasis and DNA damage response, but direct skin-spaceflight direction is weak.	FLT_up is plausible but indirect.	low	This protein-turnover signal could complement stress adaptation but has no direct pathway evidence.	Cope2024;Afshinnekoo2020	0.0783642326818663	0.243121622031865	0.0783642326818663	0.1752240683531986	0.1045255845531986	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-9748784_DRUG_ADME	blue_plausible_complementary	plausible/complementary	FLT_up	Drug ADME is generic, but detoxification and biological oxidation are plausible under oxidative skin stress.	FLT_up is plausible but weakly supported.	low	This likely reflects xenobiotic/oxidation enzymes rather than actual drug exposure.	Mao2014;Radstake2022	0.1026300859366196	0.1059623178560714	0.1026300859366196	0.1313117577279815	0.1002587667279815	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-76002_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	blue_plausible_complementary	plausible/complementary	FLT_up	Platelet activation is relevant to wound repair, but direct skin-spaceflight direction is weak.	FLT_up is plausible but indirect.	low	Platelet signaling could mark vascular or hemostatic response in skin, though tissue evidence is limited.	CuboMateo2021;Radstake2022;Balukoff2025	0.2041741694612679	0.0748624185400616	0.2041741694612679	0.2411032941893498	0.0862857686741982	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1483206_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	blue_plausible_complementary	plausible/complementary	FLT_up	Oxidative stress and barrier disruption make phospholipid remodeling plausible, but direct direction is weak.	FLT_up is plausible but indirect.	medium	Glycerophospholipid biosynthesis can support membrane repair and oxidized-lipid turnover in stressed skin.	Mao2014;Radstake2022	0.1075910639382042	0.0299833636908926	0.1075910639382042	0.0858280938198674	0.0858280938198674	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-1236975_ANTIGEN_PROCESSING_CROSS_PRESENTATION	blue_plausible_complementary	plausible/complementary	FLT_up	Cross-presentation is plausible with immune activation, but direct skin-spaceflight direction is not shown.	FLT_up is plausible but indirect.	medium	Antigen cross-presentation could reflect dendritic or macrophage activity in inflamed skin.	Park2024;Akiyama2020	0.0554760527008803	0.4122317222759541	0.0554760527008803	0.1268990872669413	0.0789951989420255	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-186797_SIGNALING_BY_PDGF	blue_plausible_complementary	plausible/complementary	FLT_up	PDGF is a wound and fibroblast signal, but flight skin direction is not directly resolved.	FLT_up is plausible but indirect.	medium	PDGF signaling could contribute to dermal matrix and vascular repair after stress.	Pfisterer2021;CuboMateo2021;Balukoff2025	0.0543871312852113	0.1431929238460805	0.0543871312852113	0.0816886405639731	0.072891186489899	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	blue_plausible_complementary	plausible/complementary	FLT_up	Post-flight skin shows KRAS signaling, but broad RTK pathway direction is not directly resolved.	FLT_up is plausible but indirect.	medium	RTK signaling could feed MAPK/KRAS, growth, and repair pathways during skin stress.	Park2024;Piipponen2020	0.1529578088780281	0.037982453807667	0.1529578088780281	0.1269399216462674	0.06745318827152	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-373755_SEMAPHORIN_INTERACTIONS	blue_plausible_complementary	plausible/complementary	FLT_up	Semaphorins can regulate nerve, immune, and epithelial guidance, but direct flight skin direction is absent.	FLT_up is plausible but weakly supported.	low	The pathway may complement cutaneous innervation or immune migration changes, with indirect support only.	Radstake2022;Park2024	0.0674711313697182	0.0961067462677703	0.0674711313697182	0.0949287797155236	0.0669891232306751	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-9769739_REGULATION_OF_CLOTTING_CASCADE	blue_plausible_complementary	plausible/complementary	FLT_up	Clotting regulation is wound-relevant, but direct post-flight skin direction is not established.	FLT_up is plausible but indirect.	low	Clotting cascade regulation could complement tissue injury and repair, without direct skin evidence.	CuboMateo2021;Radstake2022;Balukoff2025	0.078556819125	0.0754737663594785	0.078556819125	0.0861127373960658	0.0625009333960659	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	blue_plausible_complementary	plausible/complementary	FLT_up	Astronaut biomarker analyses implicate IGF-1 and skin health, but IGFBP transport direction is indirect.	FLT_up is plausible but indirect.	medium	IGF transport may connect exercise, nutrition, and repair signaling to epidermal remodeling.	Cope2024;Radstake2022	0.1354567387729754	0.0708807661353045	0.1354567387729754	0.1049278489534977	0.0587439467110734	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-556833_METABOLISM_OF_LIPIDS	blue_plausible_complementary	plausible/complementary	FLT_up	Skin barrier and STS-135 metabolomics support lipid remodeling, but global lipid direction is not direct.	FLT_up is plausible but indirect.	medium	Lipid metabolism could reflect barrier repair, membrane remodeling, and oxidized-lipid handling.	Mao2014;Radstake2022	0.0321241975000003	0.7528116124217685	0.0321241975000003	0.1904899887209818	0.0585249664305334	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-1566948_ELASTIC_FIBRE_FORMATION	blue_plausible_complementary	plausible/complementary	FLT_up	Spaceflight skin reports dermal matrix and elasticity changes, but elastic-fibre formation direction is mixed.	FLT_up is plausible as compensatory remodeling.	medium	Elastic fibre formation could reflect repair or turnover after dermal atrophy and matrix disruption.	Neutelings2015;Radstake2022	0.1590119538468309	0.0961067462677703	0.1590119538468309	0.1864967259756352	0.0533086149877565	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-114608_PLATELET_DEGRANULATION	blue_plausible_complementary	plausible/complementary	FLT_up	Platelet degranulation can support hemostasis and wound repair, but direct flight skin direction is indirect.	FLT_up is plausible but weakly supported.	low	The pathway may reflect vascular injury/repair context or blood contamination in skin tissue.	CuboMateo2021;Radstake2022;Balukoff2025	0.0482160247561619	0.5877694184592759	0.0482160247561619	0.1309206066474747	0.0518911334363636	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-177929_SIGNALING_BY_EGFR	blue_plausible_complementary	plausible/complementary	FLT_up	EGFR is central to epidermal repair, but direct flight-skin EGFR direction is not established.	FLT_up is plausible but indirect.	medium	EGFR signaling can drive keratinocyte proliferation and migration during barrier repair.	Piipponen2020;Riwaldt2021	0.0542523023798239	0.190831679004898	0.0542523023798239	0.0706322694621973	0.050884269528864	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	blue_plausible_complementary	plausible/complementary	FLT_up	SUMO E3 activity is stress and DNA-repair relevant, but skin-spaceflight direction is not directly reported.	FLT_up is plausible but indirect.	medium	SUMO ligases can support DNA damage response and chromatin regulation under radiation stress.	Cope2024;Afshinnekoo2020	0.0525284755491461	0.0266320425281526	0.0525284755491461	0.0628425674928261	0.0489634100911426	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-2142753_ARACHIDONATE_METABOLISM	blue_plausible_complementary	plausible/complementary	FLT_up	Arachidonate metabolism is relevant to skin inflammation, but direct spaceflight direction is weak.	FLT_up is plausible but indirect.	medium	Eicosanoid precursor metabolism could support inflammatory and barrier-stress responses.	Park2024;Piipponen2020	0.0516004741860915	0.4892328644968556	0.0516004741860915	0.1090031206705253	0.0475260007829833	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-8878171_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	blue_plausible_complementary	plausible/complementary	FLT_up	RUNX1 can participate in epithelial and immune transcription, but direct flight skin support is limited.	FLT_up is plausible but weakly supported.	low	This transcriptional pathway may reflect repair or immune remodeling, with no direct directional evidence.	Piipponen2020;Akiyama2020	0.0532879066214789	0.1820029921938952	0.0532879066214789	0.0615746498028529	0.0467606021361863	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-418346_PLATELET_HOMEOSTASIS	blue_plausible_complementary	plausible/complementary	FLT_up	Platelet homeostasis is wound-relevant, but direct skin-spaceflight evidence is weak.	FLT_up is plausible but indirect.	low	This may indicate vascular or blood-component biology rather than a primary skin response.	CuboMateo2021;Radstake2022;Balukoff2025	0.0194297856045246	0.5718560387066352	0.0194297856045246	0.0643665480556043	0.0458083105556043	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	blue_plausible_complementary	plausible/complementary	FLT_up	Skin ECM and GAG remodeling are plausible, but direct spaceflight direction is not defined.	FLT_up is plausible but indirect.	medium	Glycosaminoglycan metabolism fits matrix hydration, repair, and collagen-fibril organization in skin.	Pfisterer2021;Mao2014	0.1022575047359151	0.1398446851242973	0.1022575047359151	0.1163560139123692	0.0406820945184298	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	blue_plausible_complementary	plausible/complementary	FLT_up	Scavenger receptors fit innate immunity and lipid uptake, but direct flight skin direction is absent.	FLT_up is plausible but indirect.	low	The pathway could support debris, lipid, or microbial-product clearance during inflammatory remodeling.	Mao2014;Piipponen2020	0.0434993923063382	0.3821787645822669	0.0434993923063382	0.1266959192985556	0.0383995104096668	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-9013406_RHOQ_GTPASE_CYCLE	blue_plausible_complementary	plausible/complementary	FLT_up	RHOQ is a cytoskeletal trafficking GTPase, but no direct skin-spaceflight evidence supports its direction.	FLT_up is plausible but weakly supported.	low	The pathway could complement motility and vesicle remodeling, with only indirect microgravity support.	Riwaldt2021;Radstake2022	0.0475883632255281	0.0293397851215855	0.0475883632255281	0.0506757989595161	0.0344295341689438	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-2022090_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	blue_plausible_complementary	plausible/complementary	FLT_up	Mouse skin data support collagen turnover, but collagen fibril assembly direction is mixed across studies.	FLT_up is plausible but not definitive.	medium	Fibril assembly may represent compensatory matrix repair amid dermal atrophy and ECM remodeling.	Neutelings2015;Mao2014;Park2024;Zhao2025	0.0831556762696655	0.1351538973264355	0.0831556762696655	0.1070284927505382	0.0339898307851342	0.0382411331242736	prior_literature_match	prior literature match
R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	blue_plausible_complementary	plausible/complementary	FLT_up	p75 NTR signaling can affect nerves, hair follicles, and apoptosis, but flight direction is indirect.	FLT_up is plausible but weakly supported.	low	The pathway may reflect cutaneous nerve or cell-death remodeling in stressed skin.	Riwaldt2021;Radstake2022	0.0252863686943556	0.5954417299747101	0.0252863686943556	0.0969382811991551	0.0323902220927108	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5173105_O_LINKED_GLYCOSYLATION	blue_plausible_complementary	plausible/complementary	FLT_up	O-linked glycosylation can affect barrier and secreted proteins, but direct flight direction is absent.	FLT_up is plausible but weakly supported.	low	The signal may reflect protein processing during epithelial or ECM remodeling, with indirect support only.	Park2024;Radstake2022	0.0871456637024647	0.0731856699553257	0.0871456637024647	0.0798839954349635	0.0255496029938861	0.0382411331242736	plausible_complementary	plausible/complementary
R-MMU-194138_SIGNALING_BY_VEGF	blue_plausible_complementary	plausible/complementary	FLT_up	VEGF signaling is relevant to vascular and wound repair, but direct flight skin direction is limited.	FLT_up is plausible but indirect.	medium	VEGF activity could support angiogenic or endothelial adaptation during skin repair.	Park2024;CuboMateo2021;Zhao2025	0.026004022415493	0.4316692742733723	0.026004022415493	0.0957027090178982	0.0255004287401204	0.0382411331242736	broad_or_uncertain_signal	broad/uncertain signal
